user,poi
41729.0,73191
41729.0,37300
41729.0,84904
41729.0,40625
41729.0,46858
41729.0,93938
41730.0,77814
41730.0,103277
41730.0,39215
41730.0,27259
41730.0,75885
41730.0,83391
41730.0,44898
41730.0,67876
41730.0,24726
41730.0,13322
41730.0,53332
41730.0,6331
41730.0,68615
41730.0,96133
41730.0,20249
41730.0,62076
41730.0,61076
41730.0,52115
41742.0,10539
41742.0,11313
41742.0,62963
41742.0,87657
41742.0,100440
41742.0,30693
41742.0,87223
41742.0,21901
41742.0,98224
41742.0,81883
41742.0,74751
41742.0,36428
41742.0,53220
41796.0,22621
41796.0,23923
41796.0,91063
41796.0,44607
41796.0,40493
41796.0,22356
41796.0,83231
41796.0,16001
41796.0,93007
41796.0,93741
41796.0,63305
41796.0,98708
41797.0,62660
41797.0,64163
41797.0,3862
41797.0,59786
41797.0,23387
41797.0,63285
41797.0,83078
41797.0,13086
41797.0,27971
41797.0,32310
41797.0,100498
41797.0,47248
41797.0,44673
41797.0,7108
41797.0,24135
41797.0,81490
41803.0,8457
41803.0,79608
41803.0,15194
41803.0,25051
41803.0,33880
41803.0,6336
41803.0,31708
41803.0,82767
41803.0,58381
41803.0,93065
41803.0,31085
41803.0,60736
41803.0,43407
41803.0,53062
41803.0,89334
41803.0,3041
41803.0,44113
41803.0,19057
41803.0,50631
41803.0,54657
41803.0,19274
41804.0,70972
41804.0,95299
41804.0,77423
41804.0,90840
41804.0,75237
41804.0,103916
41804.0,15903
41804.0,10935
41804.0,88833
41804.0,37503
41806.0,671
41806.0,81855
41806.0,25703
41806.0,93417
41806.0,102215
41806.0,9204
41806.0,12997
41806.0,55608
41806.0,56524
41806.0,48170
41812.0,28027
41812.0,77595
41812.0,104082
41812.0,34947
41812.0,3799
41812.0,62019
41812.0,72491
41812.0,50264
41812.0,2973
41812.0,76579
41815.0,3612
41815.0,9494
41815.0,88724
41815.0,10377
41815.0,14601
41815.0,82939
41815.0,13847
41815.0,32269
41815.0,2495
41815.0,65515
41815.0,26960
41815.0,65933
41815.0,96231
41815.0,89229
41815.0,690
41815.0,57078
41815.0,82517
41816.0,1648
41816.0,63790
41816.0,94005
41816.0,85407
41816.0,99307
41816.0,26849
41816.0,61664
41816.0,41742
41816.0,92489
41816.0,102713
41816.0,4083
41816.0,78091
41816.0,86403
41817.0,69894
41817.0,35754
41817.0,20395
41817.0,44353
41817.0,75752
41817.0,1215
41817.0,48856
41817.0,65291
41817.0,64648
41817.0,102528
41817.0,33626
41817.0,92288
41817.0,77472
41817.0,77547
41818.0,57216
41818.0,69711
41818.0,39562
41818.0,100283
41818.0,99170
41818.0,59999
41818.0,17436
41818.0,94185
41818.0,70030
41818.0,43984
41818.0,15521
41818.0,84311
41818.0,4206
41818.0,5642
41818.0,78015
41818.0,27925
41818.0,11634
41818.0,2584
41818.0,30735
41818.0,16031
41818.0,93944
41820.0,16459
41820.0,32796
41820.0,104736
41820.0,599
41820.0,24094
41820.0,89965
41820.0,40086
41820.0,18405
41820.0,74603
41820.0,1476
41820.0,21209
41820.0,50773
41820.0,3432
41820.0,44650
41820.0,43499
41820.0,4049
41820.0,43925
41820.0,35961
41820.0,31536
41823.0,39322
41823.0,68919
41823.0,82589
41823.0,56047
41823.0,7483
41823.0,7487
41823.0,30949
41823.0,43271
41823.0,99202
41823.0,32132
41823.0,24271
41823.0,67619
41823.0,33818
41823.0,58497
41823.0,28077
41823.0,23367
41823.0,71217
41823.0,29179
41823.0,96145
41823.0,96859
41823.0,37290
41824.0,84658
41824.0,98383
41824.0,100350
41824.0,24274
41824.0,87165
41824.0,50038
41824.0,74027
41824.0,49301
41824.0,25971
41824.0,56482
41891.0,28439
41891.0,4082
41891.0,64953
41891.0,15581
41891.0,69381
41891.0,72029
41891.0,2215
41891.0,8529
41891.0,50802
41891.0,101014
41891.0,7899
41891.0,43259
41891.0,70470
41891.0,16295
41891.0,48156
41891.0,95457
41891.0,65173
41891.0,62133
41891.0,13366
41891.0,69242
41891.0,35908
41891.0,76566
41891.0,74635
41891.0,4290
41891.0,25654
41908.0,31250
41908.0,103611
41908.0,62137
41908.0,90706
41908.0,45750
41908.0,17205
41908.0,96377
41908.0,53859
41908.0,3445
41908.0,72572
41908.0,50471
41908.0,26627
41908.0,95458
41908.0,8747
41908.0,59626
41908.0,40228
41908.0,75978
41908.0,31912
41908.0,7331
41908.0,13371
41912.0,63441
41912.0,28095
41912.0,64626
41912.0,100365
41912.0,607
41912.0,20316
41912.0,49375
41912.0,85452
41912.0,50627
41912.0,85614
41912.0,95771
41912.0,6118
41912.0,71024
41912.0,67180
41912.0,98773
41912.0,13815
41912.0,38400
41912.0,58568
41912.0,36753
42032.0,84072
42032.0,28547
42032.0,6059
42032.0,13866
42032.0,87832
42032.0,8014
42032.0,44724
42032.0,73845
42032.0,46452
42032.0,52409
42032.0,7746
42032.0,49500
42032.0,28919
42032.0,85317
42032.0,105236
42032.0,97673
42032.0,20366
42032.0,89474
42032.0,96330
42032.0,96592
42032.0,55543
42032.0,32368
42032.0,54767
42032.0,65350
42087.0,32045
42087.0,597
42087.0,61151
42087.0,90481
42087.0,98949
42087.0,34538
42087.0,2854
42087.0,83496
42087.0,64049
42087.0,24999
42087.0,79514
42087.0,20891
42087.0,62572
42365.0,74314
42365.0,50592
42365.0,21249
42365.0,96181
42365.0,71776
42365.0,44336
42365.0,28104
42365.0,6134
42365.0,87723
42365.0,47279
42365.0,40666
42365.0,50233
42365.0,28193
42365.0,63149
42426.0,58105
42426.0,93778
42426.0,64896
42426.0,76260
42426.0,28186
42426.0,30161
42426.0,30396
42426.0,4376
42426.0,15366
42426.0,72737
42426.0,19319
42426.0,7341
42426.0,11941
42426.0,39942
42426.0,67253
42426.0,18043
42426.0,88721
42426.0,62365
42426.0,86422
42426.0,22471
42426.0,14594
42426.0,57851
42426.0,56821
42426.0,21100
42426.0,51265
42522.0,36030
42522.0,24536
42522.0,25239
42522.0,78423
42522.0,30380
42522.0,73389
42522.0,2445
42522.0,36886
42522.0,90863
42522.0,51317
42522.0,10579
42522.0,2554
42522.0,70765
42522.0,17759
42522.0,69651
42522.0,45887
42522.0,44812
42522.0,11127
42522.0,36948
42522.0,104521
42522.0,64047
42563.0,96983
42563.0,100559
42563.0,20051
42563.0,69477
42563.0,76288
42563.0,102087
42563.0,90886
42563.0,624
42563.0,26518
42563.0,9132
42563.0,58792
42563.0,77261
42563.0,40669
42600.0,29019
42600.0,85934
42600.0,70766
42600.0,98182
42600.0,73006
42600.0,32105
42600.0,53533
42600.0,76780
42600.0,77773
42600.0,16084
42600.0,8534
42600.0,100147
42607.0,26946
42607.0,99635
42607.0,60239
42607.0,48207
42607.0,10436
42607.0,43593
42607.0,56953
42607.0,64182
42607.0,44100
42607.0,64252
42607.0,54423
42623.0,29793
42623.0,18944
42623.0,77848
42623.0,51235
42623.0,17681
42623.0,27716
42623.0,82195
42623.0,75485
42623.0,63398
42623.0,61485
42623.0,99853
42623.0,92589
42623.0,101024
42623.0,43587
42623.0,103663
42623.0,102540
42631.0,58654
42631.0,5318
42631.0,62974
42631.0,19080
42631.0,52999
42631.0,23456
42631.0,93957
42631.0,3316
42631.0,56969
42631.0,63080
42631.0,91237
42631.0,21821
42631.0,31596
42631.0,73995
42631.0,61557
42631.0,79707
42631.0,51790
42631.0,87181
42631.0,99004
42631.0,28759
42648.0,15473
42648.0,64513
42648.0,88094
42648.0,19492
42648.0,45460
42648.0,104619
42648.0,14299
42648.0,51184
42648.0,31520
42648.0,94125
42648.0,90939
42648.0,70200
42648.0,94706
42648.0,638
42648.0,46352
42648.0,66119
42648.0,62895
42648.0,2671
42648.0,63031
42648.0,12777
42648.0,66800
42648.0,30309
42648.0,62753
42648.0,105426
42648.0,65702
42662.0,16457
42662.0,23799
42662.0,47179
42662.0,81708
42662.0,40390
42662.0,18085
42662.0,697
42662.0,43884
42662.0,29762
42662.0,77596
42662.0,86585
42662.0,70708
42662.0,52807
42662.0,36270
42662.0,97999
42662.0,45648
42714.0,69345
42714.0,45062
42714.0,74644
42714.0,23055
42714.0,96146
42714.0,78735
42714.0,29941
42714.0,7346
42714.0,64452
42714.0,87272
42714.0,51131
42714.0,6934
42714.0,64392
42714.0,65697
42714.0,32106
42714.0,79941
42714.0,102736
42714.0,102199
42714.0,31643
42720.0,42849
42720.0,10113
42720.0,62030
42720.0,523
42720.0,63330
42720.0,25649
42720.0,87933
42720.0,79164
42720.0,55929
42720.0,36640
42720.0,78064
42720.0,29129
42720.0,86440
42720.0,65389
42720.0,54865
42720.0,28358
42720.0,49859
42720.0,105413
42720.0,34579
42720.0,100898
42720.0,4514
42720.0,65478
42720.0,46947
42750.0,9171
42750.0,8339
42750.0,104617
42750.0,40760
42750.0,25951
42750.0,100184
42750.0,92784
42750.0,80889
42750.0,101872
42750.0,46190
42750.0,59603
42750.0,29096
42750.0,10199
42750.0,56073
42750.0,45995
42750.0,46501
42755.0,29390
42755.0,64320
42755.0,51987
42755.0,11367
42755.0,84175
42755.0,76865
42755.0,75897
42755.0,60864
42755.0,16049
42755.0,10482
42755.0,78212
42755.0,10969
42755.0,90174
42755.0,60008
42755.0,94223
42755.0,85672
42755.0,4331
42755.0,24214
42755.0,31648
42755.0,58464
42755.0,27831
42755.0,77022
42764.0,26139
42764.0,4945
42764.0,38221
42764.0,7568
42764.0,26996
42764.0,9021
42764.0,37149
42764.0,34369
42764.0,26461
42764.0,100844
42764.0,92752
42764.0,19538
42764.0,46563
42764.0,104572
42765.0,97134
42765.0,53016
42765.0,75940
42765.0,58304
42765.0,102028
42765.0,97173
42765.0,105049
42765.0,27280
42765.0,42450
42765.0,65222
42765.0,1545
42765.0,25288
42765.0,98259
42765.0,98643
42765.0,87976
42765.0,15669
42765.0,39143
42765.0,84043
42765.0,11474
42765.0,35023
42765.0,56352
42765.0,10688
42784.0,73437
42784.0,60670
42784.0,26852
42784.0,43977
42784.0,82333
42784.0,13942
42784.0,25031
42784.0,8457
42784.0,79471
42784.0,85495
42784.0,11563
42784.0,59966
42784.0,95603
42784.0,46871
42784.0,71466
42784.0,6594
42784.0,62352
42796.0,13387
42796.0,62281
42796.0,48028
42796.0,6664
42796.0,25175
42796.0,7040
42796.0,61167
42796.0,44865
42796.0,103108
42796.0,89581
42796.0,72030
42797.0,31113
42797.0,62302
42797.0,2224
42797.0,7341
42797.0,72067
42797.0,62683
42797.0,100726
42797.0,77499
42797.0,48650
42797.0,79035
42797.0,66534
42797.0,75463
42797.0,44462
42797.0,29955
42797.0,1267
42797.0,101856
42797.0,40744
42797.0,103839
42801.0,49659
42801.0,50271
42801.0,105320
42801.0,12859
42801.0,95920
42801.0,18069
42801.0,44796
42801.0,57536
42801.0,39351
42801.0,86987
42801.0,14177
42801.0,71932
42801.0,56174
42801.0,30866
42801.0,58330
42801.0,68279
42801.0,21966
42801.0,88959
42801.0,84417
42801.0,76226
42801.0,41460
42801.0,35989
42801.0,55844
42815.0,13250
42815.0,76601
42815.0,50466
42815.0,4284
42815.0,104158
42815.0,88880
42815.0,73411
42815.0,73038
42815.0,30581
42815.0,60046
42815.0,4420
42815.0,18402
42815.0,73108
42815.0,6752
42815.0,15449
42815.0,45955
42815.0,23808
42815.0,24633
42815.0,90727
42849.0,15301
42849.0,80590
42849.0,69214
42849.0,85238
42849.0,84909
42849.0,3068
42849.0,53309
42849.0,46357
42849.0,20935
42849.0,53526
42849.0,64038
42849.0,23139
42849.0,22677
42849.0,21254
42849.0,86492
42849.0,65754
42849.0,64633
42849.0,81035
42849.0,44346
42849.0,50099
42849.0,96708
42875.0,83307
42875.0,23982
42875.0,61097
42875.0,102171
42875.0,29688
42875.0,40325
42875.0,12453
42875.0,98214
42875.0,69780
42875.0,70576
42875.0,2701
42875.0,97549
42875.0,89652
42875.0,85678
42875.0,79331
42875.0,11602
42875.0,3652
42875.0,75104
42917.0,20540
42917.0,36027
42917.0,39514
42917.0,16442
42917.0,68588
42917.0,100834
42917.0,37759
42917.0,14377
42917.0,72447
42917.0,42508
42917.0,15945
42917.0,81561
42917.0,28654
42917.0,46379
42917.0,34666
42917.0,54262
42962.0,95679
42962.0,37101
42962.0,95037
42962.0,27013
42962.0,94502
42962.0,61454
42962.0,29017
42962.0,31595
42962.0,90638
42962.0,40561
42962.0,79998
42962.0,103199
42962.0,92909
42962.0,105090
42962.0,23408
42962.0,90179
42963.0,69750
42963.0,105336
42963.0,18597
42963.0,48521
42963.0,64906
42963.0,29632
42963.0,46218
42963.0,50202
42963.0,99257
42963.0,97326
42963.0,72422
42963.0,99785
42963.0,42768
42963.0,86205
42963.0,63498
42963.0,67897
42963.0,105583
42963.0,5052
42963.0,56196
42963.0,66868
42963.0,30847
42963.0,44408
42967.0,64160
42967.0,85200
42967.0,104715
42967.0,100653
42967.0,60867
42967.0,57233
42967.0,58259
42967.0,89600
42967.0,35475
42967.0,93808
42967.0,28585
42967.0,24640
42970.0,36725
42970.0,102628
42970.0,65873
42970.0,62447
42970.0,105425
42970.0,36055
42970.0,30352
42970.0,21786
42970.0,72492
42970.0,98832
42970.0,64767
42970.0,18231
42970.0,39541
42970.0,104162
42970.0,92260
42970.0,13935
42970.0,62116
42970.0,58000
42970.0,97284
42970.0,77021
42970.0,99774
42971.0,66344
42971.0,10633
42971.0,57516
42971.0,96951
42971.0,101200
42971.0,88020
42971.0,54218
42971.0,12420
42971.0,37682
42971.0,54539
42971.0,102527
43091.0,72289
43091.0,72357
43091.0,25409
43091.0,45035
43091.0,102059
43091.0,24834
43091.0,84656
43091.0,73690
43091.0,71074
43091.0,95445
43091.0,30204
43091.0,70208
43091.0,9880
43091.0,83418
43091.0,64851
43091.0,102595
43091.0,46895
43091.0,105140
43091.0,94876
43091.0,60324
43097.0,87258
43097.0,34448
43097.0,85072
43097.0,94093
43097.0,14741
43097.0,75801
43097.0,36510
43097.0,6021
43097.0,92732
43097.0,57735
43097.0,36164
43097.0,85413
43097.0,14658
43097.0,21396
43097.0,100527
43097.0,96479
43097.0,86565
43097.0,58184
43097.0,34768
43097.0,31790
43097.0,58725
43097.0,23170
43097.0,80667
43097.0,52688
43101.0,10013
43101.0,19166
43101.0,66746
43101.0,34802
43101.0,32483
43101.0,73294
43101.0,58869
43101.0,40481
43101.0,12096
43101.0,40390
43101.0,11180
43101.0,29208
43101.0,93116
43101.0,2197
43101.0,32027
43101.0,13542
43101.0,16219
43101.0,89486
43101.0,25601
43101.0,100425
43101.0,31536
43101.0,73596
43101.0,29423
43101.0,76382
43104.0,2909
43104.0,48191
43104.0,14170
43104.0,58648
43104.0,4875
43104.0,81850
43104.0,15434
43104.0,16465
43104.0,41238
43104.0,43064
43104.0,54068
43104.0,43950
43104.0,66460
43104.0,15543
43104.0,84653
43105.0,104947
43105.0,85071
43105.0,26486
43105.0,87538
43105.0,102131
43105.0,62282
43105.0,63185
43105.0,1649
43105.0,68145
43105.0,38640
43105.0,60708
43105.0,18019
43105.0,21082
43105.0,53941
43105.0,12764
43105.0,84359
43105.0,47655
43105.0,58813
43105.0,101469
43105.0,34428
43105.0,58375
43105.0,59764
43105.0,105515
43105.0,43973
43115.0,42998
43115.0,50235
43115.0,26814
43115.0,24341
43115.0,13947
43115.0,50360
43115.0,26797
43115.0,29703
43115.0,30370
43115.0,87794
43115.0,55388
43115.0,15412
43115.0,13624
43115.0,27782
43115.0,85211
43115.0,23126
43115.0,21345
43115.0,10719
43115.0,2050
43115.0,101532
43115.0,54139
43115.0,43369
43115.0,69053
43115.0,4940
43115.0,15952
43120.0,71529
43120.0,93658
43120.0,58713
43120.0,3764
43120.0,46335
43120.0,26698
43120.0,104278
43120.0,4371
43120.0,24645
43120.0,29003
43120.0,88275
43120.0,82683
43120.0,54173
43120.0,95614
43121.0,76150
43121.0,41289
43121.0,20704
43121.0,96171
43121.0,94224
43121.0,10930
43121.0,31566
43121.0,103435
43121.0,18956
43121.0,47012
43121.0,98730
43121.0,94313
43121.0,57462
43121.0,69922
43122.0,91893
43122.0,83155
43122.0,6007
43122.0,88412
43122.0,66346
43122.0,84807
43122.0,77486
43122.0,12452
43122.0,67222
43122.0,87118
43122.0,58141
43122.0,20204
43122.0,85545
43122.0,18424
43122.0,81607
43122.0,87482
43122.0,101434
43122.0,54107
43122.0,36427
43122.0,51960
43197.0,98316
43197.0,95685
43197.0,8142
43197.0,13692
43197.0,25121
43197.0,96337
43197.0,6094
43197.0,11723
43197.0,84358
43197.0,26524
43197.0,60960
43197.0,53731
43197.0,21997
43197.0,80362
43197.0,4331
43197.0,50328
43197.0,3141
43233.0,28221
43233.0,91925
43233.0,7683
43233.0,75091
43233.0,44104
43233.0,67022
43233.0,42520
43233.0,85406
43233.0,53184
43233.0,64312
43233.0,78281
43233.0,3823
43233.0,51458
43261.0,74962
43261.0,15414
43261.0,66642
43261.0,40195
43261.0,44300
43261.0,26389
43261.0,12251
43261.0,13653
43261.0,57950
43261.0,34524
43261.0,46727
43261.0,10372
43261.0,55319
43261.0,62930
43261.0,57741
43261.0,74380
43261.0,3310
43261.0,25716
43261.0,41563
43261.0,44157
43261.0,74881
43296.0,100457
43296.0,62325
43296.0,11553
43296.0,58678
43296.0,53737
43296.0,15017
43296.0,7737
43296.0,62935
43296.0,83052
43296.0,2145
43296.0,60549
43296.0,12490
43296.0,50058
43296.0,21853
43296.0,14145
43296.0,4162
43296.0,96128
43296.0,93953
43296.0,2163
43296.0,33841
43296.0,71623
43296.0,43976
43298.0,47234
43298.0,45409
43298.0,46875
43298.0,43297
43298.0,82024
43298.0,73209
43298.0,100847
43298.0,23550
43298.0,50472
43298.0,18201
43298.0,61304
43298.0,31415
43298.0,38651
43356.0,11764
43356.0,37185
43356.0,58344
43356.0,69274
43356.0,97995
43356.0,18105
43356.0,46395
43356.0,33561
43356.0,51940
43356.0,15155
43356.0,23615
43356.0,12624
43356.0,72596
43356.0,43437
43356.0,64023
43356.0,104156
43356.0,46246
43356.0,11145
43356.0,60966
43356.0,15074
43356.0,105133
43356.0,24286
43356.0,74836
43356.0,13608
43356.0,90848
43363.0,11234
43363.0,93271
43363.0,21134
43363.0,8551
43363.0,89238
43363.0,1333
43363.0,67874
43363.0,83197
43363.0,37662
43363.0,22640
43363.0,29182
43363.0,18423
43363.0,102025
43363.0,105213
43363.0,64247
43363.0,47562
43363.0,102313
43363.0,89336
43393.0,63675
43393.0,73241
43393.0,38642
43393.0,26285
43393.0,9805
43393.0,55038
43393.0,91007
43393.0,45300
43393.0,14228
43393.0,55105
43393.0,62103
43393.0,84603
43393.0,93060
43393.0,77318
43393.0,93480
43393.0,32888
43393.0,42594
43393.0,86047
43393.0,105722
43393.0,84618
43393.0,64181
43393.0,42834
43393.0,24399
43393.0,95733
43485.0,47407
43485.0,48271
43485.0,38118
43485.0,37128
43485.0,92162
43485.0,61487
43485.0,72933
43485.0,7179
43485.0,60453
43485.0,51252
43485.0,75573
43485.0,72509
43485.0,7828
43485.0,65395
43489.0,4356
43489.0,77014
43489.0,20151
43489.0,94622
43489.0,23086
43489.0,86030
43489.0,70524
43489.0,83361
43489.0,93816
43489.0,12066
43489.0,34204
43489.0,44731
43489.0,17239
43489.0,39089
43489.0,75236
43489.0,52247
43489.0,58080
43489.0,99602
43489.0,98211
43527.0,34912
43527.0,79717
43527.0,65644
43527.0,55305
43527.0,97229
43527.0,96859
43527.0,74215
43527.0,5965
43527.0,22558
43527.0,101617
43527.0,78493
43527.0,42203
43527.0,4581
43529.0,73878
43529.0,7287
43529.0,27432
43529.0,36503
43529.0,29411
43529.0,10138
43529.0,92265
43529.0,81594
43529.0,38028
43529.0,13918
43529.0,86267
43529.0,94626
43529.0,48534
43529.0,39924
43529.0,45221
43690.0,33514
43690.0,36242
43690.0,34420
43690.0,90764
43690.0,38823
43690.0,16113
43690.0,64390
43690.0,21711
43690.0,7870
43690.0,59329
43690.0,30483
43690.0,82485
43690.0,96637
43690.0,28220
43690.0,57498
43691.0,68473
43691.0,18650
43691.0,9517
43691.0,86684
