id,keyword,start_time,end_time
79839,57,2020-02-17,2020-05-14
79839,9,2020-01-22,2020-11-18
79839,18,2020-07-13,2020-07-30
79839,59,2020-01-17,2020-12-17
79839,20,2020-09-08,2020-09-09
79839,42,2020-01-08,2020-07-21
79839,75,2020-02-22,2020-10-05
79839,69,2020-02-07,2020-04-30
79839,12,2020-02-27,2020-03-08
79839,34,2020-10-28,2020-12-02
79839,48,2020-08-19,2020-11-04
79852,16,2020-05-12,2020-12-09
79852,60,2020-01-16,2020-02-06
79852,14,2020-09-14,2020-11-02
79852,34,2020-02-14,2020-08-22
79852,4,2020-03-01,2020-08-30
79852,0,2020-09-12,2020-09-22
79852,28,2020-03-28,2020-07-21
80016,56,2020-02-26,2020-07-06
80016,8,2020-02-15,2020-06-10
80016,12,2020-03-30,2020-11-24
80016,35,2020-01-26,2020-05-04
80016,75,2020-05-06,2020-11-14
80016,23,2020-01-12,2020-01-21
80016,39,2020-07-11,2020-08-27
80016,62,2020-06-12,2020-07-03
80016,15,2020-08-19,2020-11-24
80016,56,2020-03-12,2020-10-10
80016,70,2020-07-23,2020-10-31
80016,32,2020-07-10,2020-08-20
80016,1,2020-03-01,2020-10-30
80016,65,2020-03-19,2020-04-04
80018,28,2020-10-25,2020-12-17
80018,54,2020-05-25,2020-09-18
80018,8,2020-04-14,2020-04-24
80100,26,2020-01-22,2020-12-02
80100,25,2020-05-24,2020-08-22
80100,60,2020-05-06,2020-07-13
80100,71,2020-02-09,2020-11-09
80100,68,2020-03-26,2020-06-18
80100,2,2020-08-05,2020-12-29
80100,69,2020-01-04,2020-12-10
80100,22,2020-10-12,2020-12-11
80100,31,2020-05-31,2020-10-03
80100,16,2020-02-05,2020-03-09
80100,51,2020-01-25,2020-12-23
80100,44,2020-06-23,2020-11-16
80105,35,2020-05-19,2020-11-01
80105,63,2020-05-03,2020-12-27
80105,17,2020-01-26,2020-03-11
80105,50,2020-04-29,2020-07-06
80105,40,2020-12-01,2020-12-03
80105,60,2020-02-14,2020-05-19
80105,67,2020-02-27,2020-11-13
80105,31,2020-07-31,2020-09-21
80105,45,2020-11-22,2020-12-15
80105,70,2020-03-25,2020-07-26
80105,50,2020-12-15,2020-12-18
80105,32,2020-03-05,2020-06-01
80108,68,2020-08-17,2020-12-25
80108,8,2020-03-24,2020-10-17
80108,11,2020-03-23,2020-11-13
80108,47,2020-09-01,2020-11-03
80108,15,2020-01-25,2020-06-07
80108,8,2020-07-26,2020-11-12
80108,75,2020-02-03,2020-06-23
80108,34,2020-09-06,2020-10-24
80108,37,2020-07-15,2020-09-23
80108,38,2020-02-11,2020-08-25
80108,56,2020-01-05,2020-10-14
80108,12,2020-01-02,2020-04-16
80108,51,2020-02-01,2020-02-19
80108,7,2020-02-04,2020-03-18
80108,58,2020-09-19,2020-11-29
80110,60,2020-05-19,2020-12-15
80110,23,2020-06-12,2020-12-14
80110,60,2020-05-21,2020-05-24
80110,5,2020-01-01,2020-08-30
80110,74,2020-10-05,2020-11-07
80110,42,2020-05-19,2020-09-06
80110,1,2020-08-11,2020-09-18
80110,65,2020-06-02,2020-08-10
80110,0,2020-04-29,2020-07-23
80110,38,2020-01-22,2020-02-03
80110,16,2020-02-10,2020-03-17
80190,4,2020-04-25,2020-10-15
80190,57,2020-07-14,2020-07-30
80208,19,2020-02-14,2020-07-06
80208,47,2020-01-13,2020-08-23
80208,35,2020-02-12,2020-08-06
80208,11,2020-03-27,2020-09-16
80294,22,2020-04-13,2020-12-04
80294,28,2020-03-03,2020-11-16
80294,5,2020-01-04,2020-04-26
80294,55,2020-03-13,2020-05-28
80294,20,2020-01-23,2020-06-09
80294,57,2020-02-27,2020-09-08
80294,61,2020-02-23,2020-03-17
80294,40,2020-06-10,2020-10-14
80294,11,2020-02-11,2020-08-13
80294,69,2020-04-07,2020-08-09
80304,3,2020-04-10,2020-06-22
80304,35,2020-05-04,2020-11-27
80304,7,2020-01-21,2020-08-24
80304,47,2020-02-13,2020-10-10
80304,36,2020-07-09,2020-10-31
80304,46,2020-08-02,2020-08-10
80304,63,2020-05-04,2020-09-08
80304,41,2020-08-14,2020-12-15
80304,59,2020-08-13,2020-11-15
80304,58,2020-03-04,2020-09-03
80304,8,2020-02-14,2020-08-31
80304,38,2020-07-11,2020-09-09
80304,53,2020-06-23,2020-08-21
80304,57,2020-07-30,2020-10-23
80304,55,2020-01-27,2020-03-18
80314,26,2020-10-09,2020-12-06
80314,48,2020-04-23,2020-10-01
80314,51,2020-03-12,2020-03-26
80314,14,2020-01-06,2020-10-25
80430,3,2020-07-05,2020-08-13
80430,45,2020-10-11,2020-11-18
80430,66,2020-08-05,2020-09-20
80430,7,2020-01-29,2020-08-22
80430,30,2020-10-11,2020-12-10
80430,0,2020-07-25,2020-12-21
80430,67,2020-05-05,2020-08-25
80430,2,2020-01-28,2020-02-02
80430,23,2020-02-18,2020-12-23
80430,74,2020-01-14,2020-05-31
80430,30,2020-04-19,2020-11-23
80430,11,2020-06-05,2020-07-19
80430,26,2020-06-21,2020-08-13
80430,33,2020-11-21,2020-12-22
80430,66,2020-04-10,2020-08-19
80474,54,2020-10-13,2020-11-04
80474,75,2020-07-26,2020-09-17
80474,19,2020-03-27,2020-11-14
80474,64,2020-01-20,2020-02-24
80474,10,2020-07-29,2020-11-27
80474,69,2020-07-05,2020-12-12
80474,28,2020-11-24,2020-12-11
80474,18,2020-04-13,2020-11-25
80474,14,2020-04-06,2020-07-04
80474,15,2020-02-17,2020-04-02
80531,27,2020-05-15,2020-08-25
80531,42,2020-07-01,2020-10-15
80531,25,2020-01-03,2020-03-12
80623,51,2020-08-25,2020-10-16
80623,11,2020-06-03,2020-09-04
80623,11,2020-01-21,2020-03-29
80623,54,2020-05-12,2020-11-29
80623,61,2020-04-13,2020-05-29
80623,65,2020-03-09,2020-03-29
80623,74,2020-10-08,2020-12-15
80623,72,2020-05-26,2020-09-16
80623,50,2020-06-22,2020-11-24
80623,72,2020-06-05,2020-12-22
80623,34,2020-03-12,2020-10-30
80623,20,2020-10-09,2020-12-13
80623,0,2020-01-01,2020-04-11
80623,20,2020-01-08,2020-10-18
80645,60,2020-04-28,2020-10-24
80645,41,2020-06-18,2020-09-03
80645,52,2020-03-10,2020-07-16
80645,19,2020-08-26,2020-09-01
80645,41,2020-05-20,2020-06-23
80645,12,2020-04-20,2020-11-17
80645,74,2020-10-29,2020-11-17
80645,70,2020-03-04,2020-12-30
80645,43,2020-01-21,2020-07-12
80645,21,2020-02-18,2020-10-29
80645,43,2020-03-16,2020-06-20
80645,72,2020-05-07,2020-10-03
80645,56,2020-04-04,2020-06-19
80645,32,2020-05-05,2020-06-13
80645,17,2020-01-04,2020-01-19
80735,54,2020-05-17,2020-08-30
80735,37,2020-05-19,2020-06-04
80735,3,2020-03-02,2020-12-05
80735,59,2020-08-07,2020-10-21
80735,56,2020-05-18,2020-10-06
80735,42,2020-01-27,2020-09-26
80735,52,2020-03-14,2020-11-22
80735,23,2020-07-01,2020-12-24
80735,8,2020-05-11,2020-05-14
80735,34,2020-07-23,2020-08-07
80735,22,2020-03-13,2020-12-25
80735,29,2020-03-20,2020-06-12
80735,41,2020-02-04,2020-12-13
80735,3,2020-02-15,2020-12-20
80764,74,2020-02-17,2020-02-24
80764,53,2020-05-22,2020-06-19
80764,10,2020-03-03,2020-07-02
80764,39,2020-04-20,2020-08-18
80764,51,2020-03-21,2020-05-10
80764,33,2020-07-31,2020-09-03
80969,68,2020-04-02,2020-10-04
80969,13,2020-01-31,2020-09-02
80969,4,2020-07-23,2020-09-28
80969,6,2020-01-23,2020-03-18
80969,6,2020-02-18,2020-06-19
80969,39,2020-05-30,2020-07-21
80969,61,2020-12-21,2020-12-26
80985,28,2020-01-27,2020-08-04
80985,21,2020-05-26,2020-09-26
80985,5,2020-02-14,2020-05-25
80985,61,2020-03-11,2020-12-13
80985,46,2020-07-09,2020-08-08
80985,49,2020-01-14,2020-06-21
80985,63,2020-06-16,2020-07-04
80997,57,2020-06-05,2020-12-16
80997,62,2020-02-11,2020-09-29
80997,28,2020-04-07,2020-12-17
80997,48,2020-03-14,2020-06-01
80997,23,2020-03-19,2020-08-20
80997,56,2020-04-14,2020-12-20
80997,2,2020-03-03,2020-07-15
80997,70,2020-01-01,2020-03-22
80997,11,2020-04-21,2020-12-13
80997,17,2020-01-08,2020-04-03
80997,4,2020-08-29,2020-11-03
80997,16,2020-07-17,2020-11-08
80997,20,2020-04-06,2020-07-10
81024,17,2020-05-23,2020-11-06
81024,11,2020-01-31,2020-07-06
81024,18,2020-11-12,2020-11-29
81024,49,2020-02-28,2020-08-01
81024,46,2020-03-31,2020-04-13
81024,74,2020-01-29,2020-05-30
81024,51,2020-01-28,2020-05-26
81024,20,2020-01-20,2020-04-11
81024,1,2020-04-01,2020-06-02
81024,20,2020-06-20,2020-08-04
81024,50,2020-06-02,2020-09-26
81024,7,2020-01-07,2020-12-07
81066,50,2020-04-02,2020-06-05
81066,29,2020-09-20,2020-12-15
81066,63,2020-06-20,2020-12-15
81066,29,2020-01-09,2020-06-27
81066,73,2020-10-11,2020-12-10
81066,29,2020-02-05,2020-10-18
81066,75,2020-05-07,2020-05-25
81075,3,2020-07-17,2020-10-09
81075,13,2020-01-16,2020-07-15
81075,57,2020-01-22,2020-10-23
81077,61,2020-05-31,2020-08-29
81077,68,2020-05-09,2020-05-27
81077,73,2020-09-19,2020-10-04
81077,58,2020-01-11,2020-08-04
81077,45,2020-05-22,2020-06-08
81077,36,2020-09-06,2020-10-06
81077,74,2020-10-12,2020-12-18
81077,28,2020-08-03,2020-08-20
81077,37,2020-07-31,2020-08-16
81098,51,2020-02-04,2020-02-17
81098,53,2020-10-06,2020-11-16
81098,57,2020-07-04,2020-11-04
81098,42,2020-01-04,2020-04-01
81098,51,2020-10-09,2020-12-08
81098,20,2020-05-08,2020-05-18
81098,16,2020-04-26,2020-05-30
81098,68,2020-04-27,2020-08-19
81098,60,2020-06-15,2020-07-29
81098,56,2020-03-12,2020-07-02
81098,55,2020-06-29,2020-10-29
81098,60,2020-04-09,2020-11-17
81130,4,2020-04-30,2020-07-03
81130,21,2020-06-06,2020-12-27
81130,16,2020-03-12,2020-11-20
81130,3,2020-05-24,2020-07-03
81130,46,2020-07-20,2020-09-19
81130,60,2020-03-21,2020-08-06
81185,51,2020-02-05,2020-02-08
81185,37,2020-03-22,2020-12-22
81185,55,2020-03-02,2020-04-20
81185,56,2020-05-05,2020-07-14
81185,11,2020-01-20,2020-10-09
81185,20,2020-06-11,2020-11-06
81185,16,2020-02-10,2020-09-17
81195,18,2020-01-22,2020-05-19
81195,75,2020-02-25,2020-06-02
81195,23,2020-03-29,2020-07-31
81195,73,2020-05-23,2020-09-08
81195,35,2020-02-10,2020-05-14
81195,0,2020-03-11,2020-08-24
81195,20,2020-03-16,2020-07-31
81195,35,2020-04-11,2020-04-26
81195,68,2020-05-06,2020-06-19
81195,57,2020-05-05,2020-12-03
81195,53,2020-04-23,2020-07-08
81195,75,2020-01-10,2020-10-20
81195,32,2020-05-04,2020-12-14
81195,30,2020-05-08,2020-06-10
81195,18,2020-03-14,2020-09-28
81202,18,2020-03-01,2020-03-24
81202,26,2020-05-05,2020-12-06
81202,46,2020-02-24,2020-03-12
81202,21,2020-01-01,2020-08-03
81202,5,2020-01-20,2020-07-03
81202,69,2020-09-06,2020-11-15
81206,28,2020-04-02,2020-10-16
81206,29,2020-08-02,2020-08-19
81206,46,2020-03-28,2020-10-03
81206,63,2020-01-31,2020-03-19
81206,44,2020-03-04,2020-07-21
81206,22,2020-06-12,2020-08-19
81206,41,2020-01-16,2020-10-06
81206,73,2020-04-13,2020-09-11
81206,11,2020-02-28,2020-09-03
81206,65,2020-02-11,2020-03-27
81206,35,2020-01-10,2020-03-11
81206,58,2020-06-11,2020-09-16
81206,48,2020-06-12,2020-08-26
81206,29,2020-03-06,2020-09-12
81215,24,2020-07-04,2020-12-29
81215,20,2020-09-25,2020-12-01
81215,22,2020-03-03,2020-07-20
81215,48,2020-05-11,2020-05-20
81215,26,2020-06-29,2020-12-03
81215,26,2020-05-15,2020-10-27
81215,64,2020-02-12,2020-07-18
81215,24,2020-06-10,2020-10-29
81215,55,2020-02-07,2020-06-20
81215,16,2020-04-07,2020-07-11
81215,47,2020-05-04,2020-11-29
81277,15,2020-03-17,2020-05-02
81277,27,2020-02-20,2020-07-15
81277,11,2020-03-17,2020-07-08
81277,41,2020-04-28,2020-09-04
81277,19,2020-07-21,2020-12-12
81277,61,2020-05-24,2020-09-03
81277,26,2020-06-11,2020-08-14
81277,21,2020-06-16,2020-06-22
81277,39,2020-09-25,2020-12-24
81277,35,2020-06-15,2020-09-13
81277,72,2020-02-27,2020-04-28
81277,8,2020-02-27,2020-11-14
81305,60,2020-02-22,2020-03-15
81305,10,2020-03-30,2020-06-17
81305,5,2020-07-30,2020-11-17
81305,38,2020-04-04,2020-05-25
81305,31,2020-04-25,2020-09-20
81305,60,2020-02-10,2020-04-05
81305,44,2020-01-29,2020-07-19
81305,3,2020-05-05,2020-08-03
81305,50,2020-05-24,2020-12-18
81305,52,2020-02-01,2020-09-11
81305,29,2020-04-14,2020-07-26
81305,49,2020-05-17,2020-08-01
81305,1,2020-04-07,2020-04-28
81305,6,2020-04-29,2020-06-06
81306,25,2020-04-09,2020-09-01
81306,39,2020-01-24,2020-07-29
81306,26,2020-02-08,2020-07-17
81306,7,2020-01-06,2020-12-30
81306,63,2020-05-05,2020-05-10
81306,43,2020-04-24,2020-08-18
81306,4,2020-09-25,2020-10-28
81306,30,2020-01-05,2020-01-19
81314,57,2020-03-21,2020-07-14
81314,56,2020-07-25,2020-12-04
81314,17,2020-08-26,2020-12-24
81314,75,2020-03-29,2020-06-03
81314,54,2020-04-22,2020-06-26
81318,49,2020-11-24,2020-12-16
81318,13,2020-10-24,2020-12-21
81318,74,2020-02-05,2020-02-09
81318,10,2020-01-23,2020-05-01
81318,17,2020-05-05,2020-07-18
81318,65,2020-09-06,2020-09-25
81318,8,2020-05-31,2020-10-04
81318,8,2020-10-26,2020-11-05
81318,10,2020-01-13,2020-12-19
81318,16,2020-05-15,2020-05-20
81318,4,2020-03-07,2020-07-13
81336,64,2020-03-20,2020-07-09
81336,19,2020-04-20,2020-05-27
81336,13,2020-04-05,2020-04-21
81339,34,2020-06-09,2020-07-27
81339,27,2020-02-08,2020-02-17
81339,62,2020-08-01,2020-12-25
81339,5,2020-03-24,2020-11-13
81339,5,2020-04-09,2020-05-14
81339,58,2020-06-02,2020-12-06
81339,47,2020-04-22,2020-04-23
81339,67,2020-04-29,2020-07-13
81339,45,2020-09-18,2020-12-29
81339,28,2020-03-29,2020-08-28
81339,47,2020-04-11,2020-11-25
81339,10,2020-03-17,2020-06-25
81339,3,2020-08-22,2020-11-28
81339,51,2020-03-01,2020-06-03
81351,54,2020-01-08,2020-05-21
81351,42,2020-03-04,2020-10-06
81351,71,2020-06-02,2020-11-25
81351,19,2020-03-25,2020-07-30
81351,56,2020-02-18,2020-04-02
81351,45,2020-08-22,2020-12-21
81351,46,2020-01-15,2020-04-07
81351,65,2020-01-19,2020-03-15
81351,42,2020-06-22,2020-09-10
81351,74,2020-04-14,2020-12-21
81351,2,2020-09-05,2020-12-28
81351,1,2020-01-25,2020-11-14
81351,57,2020-05-23,2020-11-17
81351,5,2020-11-09,2020-11-20
81351,54,2020-05-24,2020-06-08
81376,10,2020-03-05,2020-07-04
81376,31,2020-04-18,2020-05-03
81376,40,2020-02-28,2020-06-02
81376,67,2020-09-23,2020-10-03
81376,44,2020-07-27,2020-10-28
81376,32,2020-02-28,2020-05-23
81411,39,2020-02-22,2020-04-08
81411,45,2020-06-20,2020-08-03
81411,72,2020-08-22,2020-09-07
81411,20,2020-02-20,2020-12-03
81411,17,2020-09-22,2020-10-20
81411,34,2020-01-30,2020-04-01
81411,57,2020-04-05,2020-05-23
81431,44,2020-03-10,2020-07-30
81431,4,2020-01-01,2020-08-29
81431,75,2020-04-23,2020-11-03
81431,8,2020-02-09,2020-07-06
81431,22,2020-08-28,2020-11-26
81431,20,2020-02-28,2020-09-25
81431,63,2020-01-06,2020-05-05
81431,3,2020-06-08,2020-10-06
81431,5,2020-07-15,2020-10-14
81432,50,2020-02-09,2020-10-12
81432,7,2020-06-17,2020-07-01
81432,5,2020-06-14,2020-06-21
81432,48,2020-05-30,2020-09-05
81432,64,2020-09-23,2020-10-14
81432,24,2020-03-15,2020-10-13
81432,3,2020-04-13,2020-07-23
81432,54,2020-03-08,2020-04-25
81432,10,2020-05-09,2020-07-26
81432,53,2020-02-21,2020-11-05
81432,7,2020-02-24,2020-10-14
81432,9,2020-04-04,2020-08-11
81442,19,2020-05-31,2020-10-10
81442,75,2020-05-26,2020-07-12
81442,72,2020-06-23,2020-11-13
81442,11,2020-02-16,2020-06-08
81442,74,2020-05-05,2020-09-11
81442,57,2020-01-06,2020-04-19
81442,38,2020-06-16,2020-06-24
81443,34,2020-05-13,2020-10-21
81443,60,2020-06-22,2020-10-31
81443,56,2020-03-17,2020-08-17
81443,70,2020-03-22,2020-09-20
81443,16,2020-02-01,2020-12-18
81443,72,2020-06-24,2020-10-22
81443,71,2020-01-16,2020-12-01
81473,33,2020-08-04,2020-12-22
81473,30,2020-11-10,2020-12-13
81473,28,2020-05-26,2020-07-23
81473,56,2020-01-12,2020-11-20
81473,1,2020-05-24,2020-12-14
81473,64,2020-03-16,2020-09-21
81473,7,2020-02-07,2020-12-03
81473,34,2020-04-30,2020-09-09
81473,57,2020-03-27,2020-05-05
81473,24,2020-09-10,2020-12-03
81473,72,2020-03-04,2020-11-13
81473,3,2020-02-17,2020-05-16
81473,70,2020-06-19,2020-11-24
81473,57,2020-01-15,2020-05-08
81473,22,2020-02-04,2020-07-16
81529,1,2020-05-01,2020-12-03
81529,51,2020-06-05,2020-10-14
81529,28,2020-05-04,2020-09-05
81529,67,2020-01-16,2020-03-25
81529,25,2020-06-27,2020-08-30
81578,11,2020-04-23,2020-06-04
81578,30,2020-08-05,2020-10-19
81578,20,2020-07-07,2020-12-15
81578,22,2020-01-03,2020-10-03
81578,14,2020-05-31,2020-06-25
81578,25,2020-11-16,2020-12-02
81578,8,2020-04-02,2020-09-21
81578,30,2020-06-05,2020-11-13
81582,18,2020-07-19,2020-12-03
81582,75,2020-06-27,2020-12-02
81582,22,2020-04-08,2020-09-18
81582,18,2020-03-30,2020-06-08
81582,42,2020-03-17,2020-11-04
81582,24,2020-06-27,2020-11-06
81582,26,2020-01-09,2020-08-16
81582,56,2020-08-18,2020-10-08
81582,73,2020-01-14,2020-07-16
81601,5,2020-09-02,2020-10-04
81601,41,2020-03-05,2020-07-24
81601,37,2020-04-20,2020-11-08
81601,29,2020-04-01,2020-08-20
81601,20,2020-03-14,2020-07-06
81601,33,2020-01-03,2020-12-06
81601,27,2020-02-09,2020-03-24
81601,42,2020-07-31,2020-12-22
81601,63,2020-08-06,2020-12-11
81601,23,2020-06-22,2020-11-05
81601,20,2020-03-28,2020-12-02
81601,9,2020-09-06,2020-09-19
81601,28,2020-08-13,2020-09-22
81601,3,2020-02-25,2020-04-24
81609,3,2020-01-03,2020-09-05
81609,32,2020-02-17,2020-07-25
81609,39,2020-03-29,2020-09-19
81609,70,2020-01-06,2020-01-24
81674,62,2020-03-21,2020-10-15
81674,11,2020-01-31,2020-03-10
81674,57,2020-08-25,2020-10-06
81674,31,2020-01-22,2020-09-26
81674,1,2020-02-13,2020-07-25
81674,36,2020-04-26,2020-05-22
81674,31,2020-02-14,2020-11-19
81685,13,2020-10-13,2020-11-01
81685,51,2020-01-03,2020-01-07
81685,16,2020-06-22,2020-10-28
81685,44,2020-09-16,2020-11-21
81685,34,2020-07-27,2020-09-04
81685,0,2020-05-28,2020-09-29
81685,31,2020-04-16,2020-06-19
81685,40,2020-12-07,2020-12-19
81685,70,2020-01-14,2020-09-23
81685,34,2020-05-02,2020-08-08
81686,17,2020-09-05,2020-10-02
81686,3,2020-02-14,2020-03-06
81686,25,2020-03-07,2020-09-12
81686,20,2020-09-08,2020-10-11
81686,18,2020-04-07,2020-08-12
81686,15,2020-04-17,2020-10-31
81686,47,2020-02-07,2020-02-23
81686,22,2020-01-08,2020-07-20
81686,75,2020-04-21,2020-04-25
81686,68,2020-02-20,2020-03-27
81686,72,2020-03-01,2020-09-14
81686,34,2020-11-07,2020-12-26
81687,11,2020-01-17,2020-09-10
81687,59,2020-04-15,2020-12-13
81687,24,2020-02-01,2020-11-06
81687,39,2020-02-16,2020-08-26
81687,11,2020-01-26,2020-02-10
81687,35,2020-01-07,2020-06-30
81687,74,2020-04-07,2020-07-10
81687,55,2020-11-07,2020-12-18
81687,11,2020-03-17,2020-09-15
81687,72,2020-02-03,2020-07-19
81687,38,2020-09-04,2020-09-09
81688,43,2020-04-06,2020-08-30
81688,70,2020-06-22,2020-09-08
81702,46,2020-01-29,2020-03-28
81702,47,2020-01-06,2020-07-22
81707,13,2020-02-29,2020-10-20
81707,26,2020-06-06,2020-08-15
81707,68,2020-03-30,2020-07-02
81707,5,2020-12-05,2020-12-28
81707,32,2020-08-20,2020-11-23
81707,50,2020-04-08,2020-06-22
81707,48,2020-09-03,2020-12-12
81707,10,2020-04-09,2020-10-20
81710,68,2020-03-08,2020-03-18
81710,63,2020-03-16,2020-05-16
81710,54,2020-05-05,2020-05-12
81757,12,2020-10-26,2020-11-25
81757,24,2020-02-17,2020-07-05
81757,38,2020-02-22,2020-10-28
81757,30,2020-09-12,2020-10-22
81799,40,2020-05-13,2020-07-14
81799,57,2020-05-22,2020-10-05
81799,35,2020-09-07,2020-11-15
81856,34,2020-01-28,2020-11-05
81882,36,2020-02-13,2020-03-28
81882,2,2020-01-20,2020-07-17
81882,27,2020-01-02,2020-04-04
81882,25,2020-01-05,2020-07-04
81882,49,2020-01-31,2020-09-02
81882,17,2020-12-07,2020-12-15
81882,21,2020-04-22,2020-09-01
81882,74,2020-01-01,2020-01-13
81882,60,2020-07-06,2020-08-01
81898,53,2020-04-30,2020-12-01
81898,46,2020-03-21,2020-11-02
81898,68,2020-01-22,2020-10-15
81898,25,2020-03-11,2020-10-09
81898,3,2020-04-21,2020-11-05
81898,24,2020-02-04,2020-05-01
81898,74,2020-06-08,2020-06-19
81898,33,2020-07-11,2020-07-26
81898,17,2020-04-10,2020-09-25
81898,23,2020-05-04,2020-06-12
81898,15,2020-07-03,2020-11-16
81898,52,2020-03-01,2020-05-05
81898,45,2020-05-24,2020-06-05
81901,28,2020-02-03,2020-02-23
81901,73,2020-01-01,2020-07-01
81903,25,2020-09-12,2020-10-10
81903,32,2020-02-13,2020-06-07
81903,67,2020-10-04,2020-10-05
81903,7,2020-01-30,2020-09-27
81903,56,2020-02-22,2020-03-22
81903,64,2020-01-25,2020-04-14
81903,27,2020-01-11,2020-01-17
81903,10,2020-07-25,2020-09-27
81903,73,2020-07-22,2020-09-11
81903,46,2020-01-16,2020-02-28
81903,53,2020-03-04,2020-12-19
81903,57,2020-04-21,2020-12-28
81909,6,2020-09-28,2020-12-07
81909,7,2020-01-26,2020-11-25
81909,6,2020-03-17,2020-04-28
81909,43,2020-04-27,2020-10-03
81909,51,2020-11-08,2020-11-28
81909,20,2020-03-10,2020-10-14
81909,69,2020-06-02,2020-10-29
81909,30,2020-09-21,2020-12-02
81909,55,2020-03-10,2020-06-24
81909,66,2020-01-15,2020-06-18
81909,6,2020-01-09,2020-02-03
81909,33,2020-03-12,2020-04-19
81913,27,2020-03-12,2020-11-09
81913,65,2020-04-04,2020-04-26
81913,20,2020-02-16,2020-03-07
81913,69,2020-01-14,2020-01-16
81913,0,2020-01-31,2020-04-27
81913,34,2020-10-02,2020-10-05
81913,31,2020-02-18,2020-07-11
81913,0,2020-02-29,2020-07-14
81913,37,2020-04-25,2020-11-14
81913,25,2020-09-08,2020-12-22
81913,64,2020-07-07,2020-07-08
81913,39,2020-05-22,2020-10-16
81913,44,2020-09-12,2020-12-04
81913,64,2020-08-17,2020-09-12
81913,72,2020-03-10,2020-10-13
81919,29,2020-01-31,2020-07-24
81919,51,2020-06-06,2020-08-01
81919,69,2020-07-26,2020-12-20
81919,45,2020-04-01,2020-12-12
81919,17,2020-05-15,2020-05-28
81919,0,2020-02-10,2020-03-25
81919,35,2020-03-30,2020-10-08
81919,69,2020-03-04,2020-10-13
81920,39,2020-07-03,2020-09-27
81920,74,2020-05-27,2020-06-23
81920,44,2020-08-08,2020-08-18
81920,49,2020-04-02,2020-07-16
81920,41,2020-09-02,2020-11-05
81920,8,2020-08-09,2020-12-07
81920,31,2020-01-03,2020-08-20
81920,43,2020-10-23,2020-10-28
81925,3,2020-02-15,2020-08-21
81925,53,2020-02-21,2020-10-06
81925,69,2020-03-31,2020-07-01
81925,35,2020-06-20,2020-07-27
81925,75,2020-02-10,2020-04-16
81925,52,2020-03-23,2020-05-08
81925,36,2020-01-21,2020-03-28
81925,54,2020-01-21,2020-07-23
81926,58,2020-06-23,2020-07-09
81926,73,2020-08-07,2020-08-10
81926,4,2020-03-08,2020-05-27
81926,13,2020-03-10,2020-11-09
81926,45,2020-06-02,2020-10-10
81926,18,2020-02-16,2020-09-20
81926,44,2020-05-16,2020-07-18
81926,45,2020-04-12,2020-06-23
81926,36,2020-12-05,2020-12-11
81926,18,2020-09-10,2020-09-19
81926,70,2020-05-19,2020-09-26
81926,60,2020-05-18,2020-06-25
81926,38,2020-05-23,2020-09-26
81926,60,2020-01-22,2020-10-27
81926,24,2020-02-24,2020-09-21
81938,29,2020-10-30,2020-12-05
